horse_number,horse_name,frame,actual_running_style,position_m,rank,lane,gap_from_leader,race_power,performance_index,late_phase,ability_factor,time,elapsed_time,progress
9,コスモキュランダ,5,先行,1453.504,6,4.22,10.71,64.219,71.241,0.164,0.7,94.465,94.465,0.6656
4,ミクニインスパイア,2,先行,1453.489,7,1.0,10.725,62.769,75.093,0.164,0.7,94.465,94.465,0.6656
7,ファミリータイム,4,先行,1452.639,8,3.22,11.575,60.592,73.6,0.164,0.7,94.465,94.465,0.6656
3,シュガークン,2,先行,1449.945,9,1.22,14.269,52.467,61.843,0.164,0.7,94.465,94.465,0.6656
18,ミステリーウェイ,8,先行,1447.858,10,7.0,16.356,43.76,58.039,0.164,0.7,94.465,94.465,0.6656
1,ダノンデサイル,1,差し,1439.063,11,0.67,25.151,79.175,85.766,0.164,0.7,94.465,94.465,0.6656
15,マイユニバース,7,差し,1435.464,12,6.67,28.75,70.558,80.631,0.164,0.7,94.465,94.465,0.6656
10,ジューンテイク,5,差し,1430.89,13,4.45,33.325,67.114,73.771,0.164,0.7,94.465,94.465,0.6656
13,シェイクユアハート,7,差し,1429.768,14,6.67,34.446,67.357,78.592,0.164,0.7,94.465,94.465,0.6656
14,スティンガーグラス,7,差し,1428.932,15,6.45,35.283,61.121,77.264,0.164,0.7,94.465,94.465,0.6656
11,シンエンペラー,6,差し,1425.561,16,5.67,38.653,54.86,73.209,0.164,0.7,94.465,94.465,0.6656
8,タガノデュード,4,追込,1412.679,17,3.65,51.535,71.2,81.806,0.164,0.7,94.465,94.465,0.6656
6,ビザンチンドリーム,3,追込,1396.735,18,2.65,67.479,58.422,76.695,0.164,0.7,94.465,94.465,0.6656
16,メイショウタバル,8,逃げ,1471.572,1,7.0,0.0,74.557,75.358,0.172,0.7,94.94,94.94,0.6689
12,マイネルエンペラー,6,逃げ,1467.896,2,5.0,3.676,52.086,66.306,0.172,0.7,94.94,94.94,0.6689
5,クロワデュノール,3,先行,1467.554,3,2.22,4.018,84.154,89.408,0.172,0.7,94.94,94.94,0.6689
2,ミュージアムマイル,1,先行,1465.601,4,0.0,5.971,73.195,82.272,0.172,0.7,94.94,94.94,0.6689
17,レガレイラ,8,先行,1463.791,5,7.0,7.781,68.507,79.338,0.172,0.7,94.94,94.94,0.6689
4,ミクニインスパイア,2,先行,1460.983,6,1.0,10.588,62.769,75.093,0.172,0.7,94.94,94.94,0.6689
9,コスモキュランダ,5,先行,1460.974,7,4.22,10.598,64.219,71.241,0.172,0.7,94.94,94.94,0.6689
7,ファミリータイム,4,先行,1460.127,8,3.22,11.445,60.592,73.6,0.172,0.7,94.94,94.94,0.6689
3,シュガークン,2,先行,1457.376,9,1.22,14.196,52.467,61.843,0.172,0.7,94.94,94.94,0.6689
18,ミステリーウェイ,8,先行,1455.276,10,7.0,16.296,43.76,58.039,0.172,0.7,94.94,94.94,0.6689
1,ダノンデサイル,1,差し,1446.703,11,0.67,24.869,79.175,85.766,0.172,0.7,94.94,94.94,0.6689
15,マイユニバース,7,差し,1443.081,12,6.67,28.49,70.558,80.631,0.172,0.7,94.94,94.94,0.6689
10,ジューンテイク,5,差し,1438.466,13,4.45,33.106,67.114,73.771,0.172,0.7,94.94,94.94,0.6689
13,シェイクユアハート,7,差し,1437.38,14,6.67,34.192,67.357,78.592,0.172,0.7,94.94,94.94,0.6689
14,スティンガーグラス,7,差し,1436.541,15,6.45,35.031,61.121,77.264,0.172,0.7,94.94,94.94,0.6689
11,シンエンペラー,6,差し,1433.151,16,5.67,38.421,54.86,73.209,0.172,0.7,94.94,94.94,0.6689
8,タガノデュード,4,追込,1420.11,17,3.65,51.462,71.2,81.806,0.172,0.7,94.94,94.94,0.6689
6,ビザンチンドリーム,3,追込,1404.149,18,2.65,67.423,58.422,76.695,0.172,0.7,94.94,94.94,0.6689
16,メイショウタバル,8,逃げ,1478.93,1,7.0,0.0,74.557,75.358,0.181,0.7,95.415,95.415,0.6722
12,マイネルエンペラー,6,逃げ,1475.28,2,5.0,3.649,52.086,66.306,0.181,0.7,95.415,95.415,0.6722
5,クロワデュノール,3,先行,1475.105,3,2.22,3.825,84.154,89.408,0.181,0.7,95.415,95.415,0.6722
2,ミュージアムマイル,1,先行,1473.125,4,0.0,5.805,73.195,82.272,0.181,0.7,95.415,95.415,0.6722
17,レガレイラ,8,先行,1471.303,5,7.0,7.627,68.507,79.338,0.181,0.7,95.415,95.415,0.6722
4,ミクニインスパイア,2,先行,1468.478,6,1.0,10.452,62.769,75.093,0.181,0.7,95.415,95.415,0.6722
9,コスモキュランダ,5,先行,1468.444,7,4.22,10.486,64.219,71.241,0.181,0.7,95.415,95.415,0.6722
7,ファミリータイム,4,先行,1467.614,8,3.22,11.316,60.592,73.6,0.181,0.7,95.415,95.415,0.6722
3,シュガークン,2,先行,1464.806,9,1.22,14.123,52.467,61.843,0.181,0.7,95.415,95.415,0.6722
18,ミステリーウェイ,8,先行,1462.694,10,7.0,16.236,43.76,58.039,0.181,0.7,95.415,95.415,0.6722
1,ダノンデサイル,1,差し,1454.343,11,0.67,24.587,79.175,85.766,0.181,0.7,95.415,95.415,0.6722
15,マイユニバース,7,差し,1450.699,12,6.67,28.231,70.558,80.631,0.181,0.7,95.415,95.415,0.6722
10,ジューンテイク,5,差し,1446.042,13,4.45,32.888,67.114,73.771,0.181,0.7,95.415,95.415,0.6722
13,シェイクユアハート,7,差し,1444.993,14,6.67,33.937,67.357,78.592,0.181,0.7,95.415,95.415,0.6722
14,スティンガーグラス,7,差し,1444.151,15,6.45,34.779,61.121,77.264,0.181,0.7,95.415,95.415,0.6722
11,シンエンペラー,6,差し,1440.741,16,5.67,38.189,54.86,73.209,0.181,0.7,95.415,95.415,0.6722
8,タガノデュード,4,追込,1427.541,17,3.65,51.389,71.2,81.806,0.181,0.7,95.415,95.415,0.6722
6,ビザンチンドリーム,3,追込,1411.562,18,2.65,67.368,58.422,76.695,0.181,0.7,95.415,95.415,0.6722
16,メイショウタバル,8,逃げ,1486.288,1,7.0,0.0,74.557,75.358,0.189,0.7,95.89,95.89,0.6756
12,マイネルエンペラー,6,逃げ,1482.665,2,5.0,3.622,52.086,66.306,0.189,0.7,95.89,95.89,0.6756
5,クロワデュノール,3,先行,1482.656,3,2.22,3.631,84.154,89.408,0.189,0.7,95.89,95.89,0.6756
2,ミュージアムマイル,1,先行,1480.648,4,0.0,5.64,73.195,82.272,0.189,0.7,95.89,95.89,0.6756
17,レガレイラ,8,先行,1478.815,5,7.0,7.473,68.507,79.338,0.189,0.7,95.89,95.89,0.6756
4,ミクニインスパイア,2,先行,1475.972,6,1.0,10.316,62.769,75.093,0.189,0.7,95.89,95.89,0.6756
9,コスモキュランダ,5,先行,1475.914,7,4.22,10.374,64.219,71.241,0.189,0.7,95.89,95.89,0.6756
7,ファミリータイム,4,先行,1475.101,8,3.22,11.186,60.592,73.6,0.189,0.7,95.89,95.89,0.6756
3,シュガークン,2,先行,1472.237,9,1.22,14.051,52.467,61.843,0.189,0.7,95.89,95.89,0.6756
18,ミステリーウェイ,8,先行,1470.112,10,7.0,16.176,43.76,58.039,0.189,0.7,95.89,95.89,0.6756
1,ダノンデサイル,1,差し,1461.983,11,0.67,24.305,79.175,85.766,0.189,0.7,95.89,95.89,0.6756
15,マイユニバース,7,差し,1458.316,12,6.67,27.971,70.558,80.631,0.189,0.7,95.89,95.89,0.6756
10,ジューンテイク,5,差し,1453.618,13,4.45,32.67,67.114,73.771,0.189,0.7,95.89,95.89,0.6756
13,シェイクユアハート,7,差し,1452.606,14,6.67,33.682,67.357,78.592,0.189,0.7,95.89,95.89,0.6756
14,スティンガーグラス,7,差し,1451.761,15,6.45,34.527,61.121,77.264,0.189,0.7,95.89,95.89,0.6756
11,シンエンペラー,6,差し,1448.33,16,5.67,37.958,54.86,73.209,0.189,0.7,95.89,95.89,0.6756
8,タガノデュード,4,追込,1434.972,17,3.65,51.316,71.2,81.806,0.189,0.7,95.89,95.89,0.6756
6,ビザンチンドリーム,3,追込,1418.976,18,2.65,67.312,58.422,76.695,0.189,0.7,95.89,95.89,0.6756
16,メイショウタバル,8,逃げ,1493.645,1,7.0,0.0,74.557,75.358,0.197,0.7,96.364,96.364,0.6789
5,クロワデュノール,3,先行,1490.207,2,2.22,3.438,84.154,89.408,0.197,0.7,96.364,96.364,0.6789
12,マイネルエンペラー,6,逃げ,1490.05,3,5.0,3.595,52.086,66.306,0.197,0.7,96.364,96.364,0.6789
2,ミュージアムマイル,1,先行,1488.172,4,0.0,5.474,73.195,82.272,0.197,0.7,96.364,96.364,0.6789
17,レガレイラ,8,先行,1486.327,5,7.0,7.318,68.507,79.338,0.197,0.7,96.364,96.364,0.6789
4,ミクニインスパイア,2,先行,1483.466,6,1.0,10.179,62.769,75.093,0.197,0.7,96.364,96.364,0.6789
9,コスモキュランダ,5,先行,1483.384,7,4.22,10.262,64.219,71.241,0.197,0.7,96.364,96.364,0.6789
7,ファミリータイム,4,先行,1482.589,8,3.22,11.057,60.592,73.6,0.197,0.7,96.364,96.364,0.6789
3,シュガークン,2,先行,1479.667,9,1.22,13.978,52.467,61.843,0.197,0.7,96.364,96.364,0.6789
18,ミステリーウェイ,8,先行,1477.53,10,7.0,16.116,43.76,58.039,0.197,0.7,96.364,96.364,0.6789
1,ダノンデサイル,1,差し,1469.623,11,0.67,24.023,79.175,85.766,0.197,0.7,96.364,96.364,0.6789
15,マイユニバース,7,差し,1465.934,12,6.67,27.712,70.558,80.631,0.197,0.7,96.364,96.364,0.6789
10,ジューンテイク,5,差し,1461.194,13,4.45,32.451,67.114,73.771,0.197,0.7,96.364,96.364,0.6789
13,シェイクユアハート,7,差し,1460.219,14,6.67,33.427,67.357,78.592,0.197,0.7,96.364,96.364,0.6789
14,スティンガーグラス,7,差し,1459.371,15,6.45,34.275,61.121,77.264,0.197,0.7,96.364,96.364,0.6789
11,シンエンペラー,6,差し,1455.92,16,5.67,37.726,54.86,73.209,0.197,0.7,96.364,96.364,0.6789
8,タガノデュード,4,追込,1442.403,17,3.65,51.243,71.2,81.806,0.197,0.7,96.364,96.364,0.6789
6,ビザンチンドリーム,3,追込,1426.39,18,2.65,67.256,58.422,76.695,0.197,0.7,96.364,96.364,0.6789
16,メイショウタバル,8,逃げ,1501.003,1,7.0,0.0,74.557,75.358,0.206,0.7,96.839,96.839,0.6823
5,クロワデュノール,3,先行,1497.758,2,2.22,3.245,84.154,89.408,0.206,0.7,96.839,96.839,0.6823
12,マイネルエンペラー,6,逃げ,1497.435,3,5.0,3.568,52.086,66.306,0.206,0.7,96.839,96.839,0.6823
2,ミュージアムマイル,1,先行,1495.695,4,0.0,5.308,73.195,82.272,0.206,0.7,96.839,96.839,0.6823
17,レガレイラ,8,先行,1493.839,5,7.0,7.164,68.507,79.338,0.206,0.7,96.839,96.839,0.6823
4,ミクニインスパイア,2,先行,1490.96,6,1.0,10.043,62.769,75.093,0.206,0.7,96.839,96.839,0.6823
9,コスモキュランダ,5,先行,1490.853,7,4.22,10.15,64.219,71.241,0.206,0.7,96.839,96.839,0.6823
7,ファミリータイム,4,先行,1490.076,8,3.22,10.927,60.592,73.6,0.206,0.7,96.839,96.839,0.6823
3,シュガークン,2,先行,1487.098,9,1.22,13.905,52.467,61.843,0.206,0.7,96.839,96.839,0.6823
18,ミステリーウェイ,8,先行,1484.948,10,7.0,16.056,43.76,58.039,0.206,0.7,96.839,96.839,0.6823
1,ダノンデサイル,1,差し,1477.262,11,0.67,23.741,79.175,85.766,0.206,0.7,96.839,96.839,0.6823
15,マイユニバース,7,差し,1473.551,12,6.67,27.452,70.558,80.631,0.206,0.7,96.839,96.839,0.6823
10,ジューンテイク,5,差し,1468.77,13,4.45,32.233,67.114,73.771,0.206,0.7,96.839,96.839,0.6823
13,シェイクユアハート,7,差し,1467.831,14,6.67,33.172,67.357,78.592,0.206,0.7,96.839,96.839,0.6823
14,スティンガーグラス,7,差し,1466.981,15,6.45,34.023,61.121,77.264,0.206,0.7,96.839,96.839,0.6823
11,シンエンペラー,6,差し,1463.509,16,5.67,37.494,54.86,73.209,0.206,0.7,96.839,96.839,0.6823
8,タガノデュード,4,追込,1449.833,17,3.65,51.17,71.2,81.806,0.206,0.7,96.839,96.839,0.6823
6,ビザンチンドリーム,3,追込,1433.803,18,2.65,67.2,58.422,76.695,0.206,0.7,96.839,96.839,0.6823
16,メイショウタバル,8,逃げ,1508.361,1,7.0,0.0,74.557,75.358,0.214,0.7,97.314,97.314,0.6856
5,クロワデュノール,3,先行,1505.31,2,2.22,3.052,84.154,89.408,0.214,0.7,97.314,97.314,0.6856
12,マイネルエンペラー,6,逃げ,1504.82,3,5.0,3.541,52.086,66.306,0.214,0.7,97.314,97.314,0.6856
2,ミュージアムマイル,1,先行,1503.219,4,0.0,5.143,73.195,82.272,0.214,0.7,97.314,97.314,0.6856
17,レガレイラ,8,先行,1501.352,5,7.0,7.01,68.507,79.338,0.214,0.7,97.314,97.314,0.6856
4,ミクニインスパイア,2,先行,1498.455,6,1.0,9.907,62.769,75.093,0.214,0.7,97.314,97.314,0.6856
9,コスモキュランダ,5,先行,1498.323,7,4.22,10.038,64.219,71.241,0.214,0.7,97.314,97.314,0.6856
7,ファミリータイム,4,先行,1497.564,8,3.22,10.798,60.592,73.6,0.214,0.7,97.314,97.314,0.6856
3,シュガークン,2,先行,1494.529,9,1.22,13.833,52.467,61.843,0.214,0.7,97.314,97.314,0.6856
18,ミステリーウェイ,8,先行,1492.366,10,7.0,15.996,43.76,58.039,0.214,0.7,97.314,97.314,0.6856
1,ダノンデサイル,1,差し,1484.902,11,0.67,23.459,79.175,85.766,0.214,0.7,97.314,97.314,0.6856
15,マイユニバース,7,差し,1481.169,12,6.67,27.193,70.558,80.631,0.214,0.7,97.314,97.314,0.6856
10,ジューンテイク,5,差し,1476.346,13,4.45,32.015,67.114,73.771,0.214,0.7,97.314,97.314,0.6856
13,シェイクユアハート,7,差し,1475.444,14,6.67,32.917,67.357,78.592,0.214,0.7,97.314,97.314,0.6856
14,スティンガーグラス,7,差し,1474.591,15,6.45,33.771,61.121,77.264,0.214,0.7,97.314,97.314,0.6856
11,シンエンペラー,6,差し,1471.099,16,5.67,37.262,54.86,73.209,0.214,0.7,97.314,97.314,0.6856
8,タガノデュード,4,追込,1457.264,17,3.65,51.097,71.2,81.806,0.214,0.7,97.314,97.314,0.6856
6,ビザンチンドリーム,3,追込,1441.217,18,2.65,67.144,58.422,76.695,0.214,0.7,97.314,97.314,0.6856
16,メイショウタバル,8,逃げ,1515.719,1,7.0,0.0,74.557,75.358,0.222,0.7,97.788,97.788,0.689
5,クロワデュノール,3,先行,1512.861,2,2.22,2.858,84.154,89.408,0.222,0.7,97.788,97.788,0.689
12,マイネルエンペラー,6,逃げ,1512.205,3,5.0,3.514,52.086,66.306,0.222,0.7,97.788,97.788,0.689
2,ミュージアムマイル,1,先行,1510.742,4,0.0,4.977,73.195,82.272,0.222,0.7,97.788,97.788,0.689
17,レガレイラ,8,先行,1508.864,5,7.0,6.855,68.507,79.338,0.222,0.7,97.788,97.788,0.689
4,ミクニインスパイア,2,先行,1505.949,6,1.0,9.77,62.769,75.093,0.222,0.7,97.788,97.788,0.689
9,コスモキュランダ,5,先行,1505.793,7,4.22,9.926,64.219,71.241,0.222,0.7,97.788,97.788,0.689
7,ファミリータイム,4,先行,1505.051,8,3.22,10.668,60.592,73.6,0.222,0.7,97.788,97.788,0.689
3,シュガークン,2,先行,1501.959,9,1.22,13.76,52.467,61.843,0.222,0.7,97.788,97.788,0.689
18,ミステリーウェイ,8,先行,1499.783,10,7.0,15.936,43.76,58.039,0.222,0.7,97.788,97.788,0.689
1,ダノンデサイル,1,差し,1492.542,11,0.67,23.177,79.175,85.766,0.222,0.7,97.788,97.788,0.689
15,マイユニバース,7,差し,1488.786,12,6.67,26.933,70.558,80.631,0.222,0.7,97.788,97.788,0.689
10,ジューンテイク,5,差し,1483.922,13,4.45,31.797,67.114,73.771,0.222,0.7,97.788,97.788,0.689
13,シェイクユアハート,7,差し,1483.057,14,6.67,32.662,67.357,78.592,0.222,0.7,97.788,97.788,0.689
14,スティンガーグラス,7,差し,1482.2,15,6.45,33.519,61.121,77.264,0.222,0.7,97.788,97.788,0.689
11,シンエンペラー,6,差し,1478.688,16,5.67,37.031,54.86,73.209,0.222,0.7,97.788,97.788,0.689
8,タガノデュード,4,追込,1464.695,17,3.65,51.024,71.2,81.806,0.222,0.7,97.788,97.788,0.689
6,ビザンチンドリーム,3,追込,1448.631,18,2.65,67.088,58.422,76.695,0.222,0.7,97.788,97.788,0.689
16,メイショウタバル,8,逃げ,1523.077,1,7.0,0.0,74.557,75.358,0.231,0.7,98.263,98.263,0.6923
5,クロワデュノール,3,先行,1520.412,2,2.22,2.665,84.154,89.408,0.231,0.7,98.263,98.263,0.6923
12,マイネルエンペラー,6,逃げ,1519.59,3,5.0,3.487,52.086,66.306,0.231,0.7,98.263,98.263,0.6923
2,ミュージアムマイル,1,先行,1518.265,4,0.0,4.811,73.195,82.272,0.231,0.7,98.263,98.263,0.6923
17,レガレイラ,8,先行,1516.376,5,7.0,6.701,68.507,79.338,0.231,0.7,98.263,98.263,0.6923
4,ミクニインスパイア,2,先行,1513.443,6,1.0,9.634,62.769,75.093,0.231,0.7,98.263,98.263,0.6923
9,コスモキュランダ,5,先行,1513.263,7,4.22,9.814,64.219,71.241,0.231,0.7,98.263,98.263,0.6923
7,ファミリータイム,4,先行,1512.538,8,3.22,10.539,60.592,73.6,0.231,0.7,98.263,98.263,0.6923
3,シュガークン,2,先行,1509.39,9,1.22,13.687,52.467,61.843,0.231,0.7,98.263,98.263,0.6923
18,ミステリーウェイ,8,先行,1507.201,10,7.0,15.876,43.76,58.039,0.231,0.7,98.263,98.263,0.6923
1,ダノンデサイル,1,差し,1500.182,11,0.67,22.895,79.175,85.766,0.231,0.7,98.263,98.263,0.6923
15,マイユニバース,7,差し,1496.403,12,6.67,26.674,70.558,80.631,0.231,0.7,98.263,98.263,0.6923
10,ジューンテイク,5,差し,1491.499,13,4.45,31.578,67.114,73.771,0.231,0.7,98.263,98.263,0.6923
13,シェイクユアハート,7,差し,1490.67,14,6.67,32.407,67.357,78.592,0.231,0.7,98.263,98.263,0.6923
14,スティンガーグラス,7,差し,1489.81,15,6.45,33.267,61.121,77.264,0.231,0.7,98.263,98.263,0.6923
11,シンエンペラー,6,差し,1486.278,16,5.67,36.799,54.86,73.209,0.231,0.7,98.263,98.263,0.6923
8,タガノデュード,4,追込,1472.126,17,3.65,50.951,71.2,81.806,0.231,0.7,98.263,98.263,0.6923
6,ビザンチンドリーム,3,追込,1456.044,18,2.65,67.033,58.422,76.695,0.231,0.7,98.263,98.263,0.6923
16,メイショウタバル,8,逃げ,1530.435,1,7.0,0.0,74.557,75.358,0.239,0.7,98.738,98.738,0.6957
5,クロワデュノール,3,先行,1527.963,2,2.22,2.472,84.154,89.408,0.239,0.7,98.738,98.738,0.6957
12,マイネルエンペラー,6,逃げ,1526.975,3,5.0,3.46,52.086,66.306,0.239,0.7,98.738,98.738,0.6957
2,ミュージアムマイル,1,先行,1525.789,4,0.0,4.646,73.195,82.272,0.239,0.7,98.738,98.738,0.6957
17,レガレイラ,8,先行,1523.888,5,7.0,6.547,68.507,79.338,0.239,0.7,98.738,98.738,0.6957
4,ミクニインスパイア,2,先行,1520.937,6,1.0,9.498,62.769,75.093,0.239,0.7,98.738,98.738,0.6957
9,コスモキュランダ,5,先行,1520.733,7,4.22,9.702,64.219,71.241,0.239,0.7,98.738,98.738,0.6957
7,ファミリータイム,4,先行,1520.026,8,3.22,10.409,60.592,73.6,0.239,0.7,98.738,98.738,0.6957
3,シュガークン,2,先行,1516.82,9,1.22,13.614,52.467,61.843,0.239,0.7,98.738,98.738,0.6957
18,ミステリーウェイ,8,先行,1514.619,10,7.0,15.816,43.76,58.039,0.239,0.7,98.738,98.738,0.6957
1,ダノンデサイル,1,差し,1507.822,11,0.67,22.613,79.175,85.766,0.239,0.7,98.738,98.738,0.6957
15,マイユニバース,7,差し,1504.021,12,6.67,26.414,70.558,80.631,0.239,0.7,98.738,98.738,0.6957
10,ジューンテイク,5,差し,1499.075,13,4.45,31.36,67.114,73.771,0.239,0.7,98.738,98.738,0.6957
13,シェイクユアハート,7,差し,1498.282,14,6.67,32.152,67.357,78.592,0.239,0.7,98.738,98.738,0.6957
14,スティンガーグラス,7,差し,1497.42,15,6.45,33.015,61.121,77.264,0.239,0.7,98.738,98.738,0.6957
11,シンエンペラー,6,差し,1493.867,16,5.67,36.567,54.86,73.209,0.239,0.7,98.738,98.738,0.6957
8,タガノデュード,4,追込,1479.557,17,3.65,50.878,71.2,81.806,0.239,0.7,98.738,98.738,0.6957
6,ビザンチンドリーム,3,追込,1463.458,18,2.65,66.977,58.422,76.695,0.239,0.7,98.738,98.738,0.6957
16,メイショウタバル,8,逃げ,1537.793,1,7.0,0.0,74.557,75.358,0.247,0.7,99.212,99.212,0.699
5,クロワデュノール,3,先行,1535.514,2,2.22,2.278,84.154,89.408,0.247,0.7,99.212,99.212,0.699
12,マイネルエンペラー,6,逃げ,1534.36,3,5.0,3.433,52.086,66.306,0.247,0.7,99.212,99.212,0.699
2,ミュージアムマイル,1,先行,1533.312,4,0.0,4.48,73.195,82.272,0.247,0.7,99.212,99.212,0.699
17,レガレイラ,8,先行,1531.4,5,7.0,6.392,68.507,79.338,0.247,0.7,99.212,99.212,0.699
4,ミクニインスパイア,2,先行,1528.431,6,1.0,9.361,62.769,75.093,0.247,0.7,99.212,99.212,0.699
9,コスモキュランダ,5,先行,1528.203,7,4.22,9.59,64.219,71.241,0.247,0.7,99.212,99.212,0.699
7,ファミリータイム,4,先行,1527.513,8,3.22,10.28,60.592,73.6,0.247,0.7,99.212,99.212,0.699
3,シュガークン,2,先行,1524.251,9,1.22,13.542,52.467,61.843,0.247,0.7,99.212,99.212,0.699
18,ミステリーウェイ,8,先行,1522.037,10,7.0,15.756,43.76,58.039,0.247,0.7,99.212,99.212,0.699
1,ダノンデサイル,1,差し,1515.461,11,0.67,22.331,79.175,85.766,0.247,0.7,99.212,99.212,0.699
15,マイユニバース,7,差し,1511.638,12,6.67,26.154,70.558,80.631,0.247,0.7,99.212,99.212,0.699
10,ジューンテイク,5,差し,1506.651,13,4.45,31.142,67.114,73.771,0.247,0.7,99.212,99.212,0.699
13,シェイクユアハート,7,差し,1505.895,14,6.67,31.898,67.357,78.592,0.247,0.7,99.212,99.212,0.699
14,スティンガーグラス,7,差し,1505.03,15,6.45,32.763,61.121,77.264,0.247,0.7,99.212,99.212,0.699
11,シンエンペラー,6,差し,1501.457,16,5.67,36.336,54.86,73.209,0.247,0.7,99.212,99.212,0.699
8,タガノデュード,4,追込,1486.987,17,3.65,50.805,71.2,81.806,0.247,0.7,99.212,99.212,0.699
6,ビザンチンドリーム,3,追込,1470.872,18,2.65,66.921,58.422,76.695,0.247,0.7,99.212,99.212,0.699
16,メイショウタバル,8,逃げ,1545.151,1,7.0,0.0,74.557,75.358,0.256,0.7,99.687,99.687,0.7023
5,クロワデュノール,3,先行,1543.065,2,2.22,2.085,84.154,89.408,0.256,0.7,99.687,99.687,0.7023
12,マイネルエンペラー,6,逃げ,1541.744,3,5.0,3.406,52.086,66.306,0.256,0.7,99.687,99.687,0.7023
2,ミュージアムマイル,1,先行,1540.836,4,0.0,4.315,73.195,82.272,0.256,0.7,99.687,99.687,0.7023
17,レガレイラ,8,先行,1538.912,5,7.0,6.238,68.507,79.338,0.256,0.7,99.687,99.687,0.7023
4,ミクニインスパイア,2,先行,1535.926,6,1.0,9.225,62.769,75.093,0.256,0.7,99.687,99.687,0.7023
9,コスモキュランダ,5,先行,1535.673,7,4.22,9.478,64.219,71.241,0.256,0.7,99.687,99.687,0.7023
7,ファミリータイム,4,先行,1535.0,8,3.22,10.15,60.592,73.6,0.256,0.7,99.687,99.687,0.7023
3,シュガークン,2,先行,1531.682,9,1.22,13.469,52.467,61.843,0.256,0.7,99.687,99.687,0.7023
18,ミステリーウェイ,8,先行,1529.455,10,7.0,15.696,43.76,58.039,0.256,0.7,99.687,99.687,0.7023
1,ダノンデサイル,1,差し,1523.101,11,0.67,22.049,79.175,85.766,0.256,0.7,99.687,99.687,0.7023
15,マイユニバース,7,差し,1519.256,12,6.67,25.895,70.558,80.631,0.256,0.7,99.687,99.687,0.7023
10,ジューンテイク,5,差し,1514.227,13,4.45,30.923,67.114,73.771,0.256,0.7,99.687,99.687,0.7023
